id,file,question,answer,prediction,evaluation
309,prospectus_fidelity_Fidelity-Funds-European-Growth-Fund-A-Acc-EUR-2022-fr_table1.pdf,Où peut-on consulter les politiques et procédures relatives à la gestion des réclamations et une description des fonctions actuelles du dépositaire et des conflits d’intérêts ?,Bureaux, Bureaux,True
310,prospectus_fidelity_Fidelity-Funds-European-Growth-Fund-A-Acc-EUR-2022-fr_table1.pdf,Les politiques essentielles (comme les conflits d’intérêts ou la rémunération) sont-elles consultables en ligne ?,Oui, Oui,True
311,prospectus_fidelity_Fidelity-Funds-European-Growth-Fund-A-Acc-EUR-2022-fr_table1.pdf,La valeur liquidative (VL) quotidienne des compartiments non monétaires est-elle accessible en ligne ?,Oui, Yes,True
312,prospectus_Natixis_FR001400U1Z4_2025-fr_table1.pdf,Le FCP peut-il investir plus de 20 % de son actif en parts ou actions d’OPCVM/FIA ?,Oui, Non,False
313,prospectus_Natixis_FR001400U1Z4_2025-fr_table1.pdf,Les OPCVM de droit français sont-ils autorisés dans le portefeuille ?,Oui, Yes,True
314,prospectus_Natixis_FR001400U1Z4_2025-fr_table1.pdf,Les fonds professionnels spécialisés peuvent-ils être utilisés ?,Non, Non,True
315,prospectus_Natixis_FR001400U1Z4_2025-fr_table1.pdf,Les OPCVM nourriciers sont-ils autorisés dans le portefeuille ?,Non, No,True
316,prospectus_Natixis_FR001400U1Z4_2025-fr_table1.pdf,Des instruments dérivés peuvent-ils être utilisés à 100 % de l’actif net ?,Oui, Oui,True
317,prospectus_Natixis_FR001400U1Z4_2025-fr_table1.pdf,Quelle est la proportion attendue de TRS pendant la période de commercialisation ?,1, 100%,True
318,prospectus_Natixis_FR001400U1Z4_2025-fr_table1.pdf,Quelle est la proportion attendue de TRS après la période de commercialisation ?,"0%, elle pourra être portée à 70%", 70%,False
319,prospectus_Natixis_FR001400U1Z4_2025-fr_table1.pdf,Quelle est la date d’agrément du FCP par l'AMF ?,2024-10-12T00:00:00, 10-12-2024,True
320,prospectus_Natixis_FR001400U1Z4_2025-fr_table2.pdf,Quel est le taux maximum de frais de gestion financière applicable à ce Fonds ?,"2,25 % TTC"," 2,25 % TTC",True
321,prospectus_Natixis_FR001400U1Z4_2025-fr_table2.pdf,Les commissions de surperformance sont-elles facturées à ce Fonds ?,Non, Non,True
322,prospectus_Natixis_FR001400U1Z4_2025-fr_table2.pdf,Des commissions de mouvement sont-elles applicables ?,Non, Non,True
323,prospectus_Natixis_FR001400U1Z4_2025-fr_table2.pdf,Quel est le taux maximum des frais de fonctionnement et autres services ?,"0,25 % TTC"," 0,25 % TTC",True
324,prospectus_Natixis_FR001400U1Z4_2025-fr_table2.pdf,Quels types de frais sont exclus des frais opérationnels ?,En sont exclus tous frais relatifs à l’acquisition et à la cession des actifs de l’OPC et les frais relatifs au contrôle des risques, Les frais relatifs à l'acquisition et à la cession des actifs de l'OPC et les frais relatifs au contrôle des risques.,True
325,prospectus_Natixis_FR001400U1Z4_2025-fr_table2.pdf,Quelle est l’assiette utilisée pour le calcul des frais de fonctionnement et autres services ?,Valeur Liquidative de Référence x Nombre de parts, Valeur Liquidative de Référence x Nombre de parts,True
326,prospectus_xtrackers_-fr_table1.pdf,Quelles sont les catégories d’actions présentées dans ce tableau ?,1C ; 1D ; 2C-USD Hedged ; 3C-GBP Hedged, « 1D » « 2C-USD Hedged » « 3C-GBP Hedged »,False
327,prospectus_xtrackers_-fr_table1.pdf,Quelle est la devise de dénomination de la catégorie d'actions 2C-USD Hedged ?,USD, USD,True
328,prospectus_xtrackers_-fr_table1.pdf,Quelle est la commission globale maximale pour les catégories 2C et 3C ?,"Jusqu’à 0,30 % par an"," Jusqu'à 0,30 % par an",True
329,prospectus_xtrackers_-fr_table1.pdf,Quelle catégorie d'actions peut verser un dividende ?,1D, « 1D »,True
330,prospectus_xtrackers_-fr_table1.pdf,Quel est le montant minimum de souscription initiale de la catégorie d'actions 2C-USD Hedged ?,20000 actions, 20 000 Actions,True
331,prospectus_xtrackers_-fr_table1.pdf,Y a-t-il des frais de transaction sur le marché primaire pour la catégorie 1D ?,Oui, Applicables,False
332,prospectus_xtrackers_-fr_table1.pdf,Qui prend en charge les taxes sur les transactions financières pour la catégorie 1C ?,Le compartiment, Le Compartiment,True
333,prospectus_xtrackers_-fr_table1.pdf,Comment la commission de la Société de Gestion est-elle calculée pour les catégories d’actions du tableau présenté,correspond à un pourcentage maximum calculé chaque Jour d’évaluation sur la base de la Valeur Liquidative de la Catégorie d’Actions concernée.," Jusqu'à 0,02 % par an",False
334,prospectus_xtrackers_-fr_table1.pdf,Quel est le niveau anticipé d’Écart de suivi (Tracking Error) pour la catégorie d’actions 1D ?,Jusqu’à 1 %, Jusqu'à 1 %,True
335,prospectus_xtrackers_-fr_table2.pdf,"Quel est l’objectif d’investissement de ce compartiment ?

",L’objectif est que votre investissement reflète la performance de l’indice FTSE 100 Index (l’« Indice de Référence ») dont le but est de refléter la performance des actions des 100 plus grandes sociétés britanniques cotées à la bourse de Londres. Les sociétés sont sélectionnées selon qu’elles ont la plus grande valeur combinée d’actions par rapport aux autres sociétés cotées à la bourse de Londres., L'objectif est que votre investissement reflète la performance de l'indice FTSE 100 Index (l'« Indice de Référence ») dont le but est de refléter la performance des actions des 100 plus grandes sociétés cotées à la bourse de,True
336,prospectus_xtrackers_-fr_table2.pdf,Quelle méthode de gestion est utilisée par le compartiment Xtrackers FTSE 100 Income UCITS ETF ?,Le Compartiment est géré de manière passive conformément à une Politique d’Investissement Direct et est un Compartiment à Réplication totale, Passive,True
337,prospectus_xtrackers_-fr_table2.pdf,Quel type de politique de distribution est prévu pour ce compartiment ?,"Le Compartiment peut distribuer des dividendes jusqu’à quatre fois par an à l’égard de la/des Catégorie(s) d’Actions D. Le Conseil d’Administration peut toutefois décider, pour des raisons économiques ou d’autres raisons impérieuses, de ne distribuer ni acompte sur dividendes ni de proposer d’approbation du versement d’un dividende par l’assemblée générale annuelle de la Société."," Le Compartiment peut distribuer des dividendes jusqu'à quatre fois par an à l'égard de la/des Catégorie(s) d'Actions D. Le Conseil d'Administration peut toutefois décider, pour des raisons économiques ou d'autres raisons impérieuses, de ne",True
338,prospectus_xtrackers_-fr_table2.pdf,Quelles sont les restrictions d’investissement spécifiques appliquées ?,Le Compartiment n’investira pas plus de 10 % de ses actifs en parts ou actions d’autres OPCVM ou d’autres OPC," Le Compartiment n'investira pas plus de 10 % de ses actifs en parts ou actions d'autres OPCVM ou d'autres OPC, afin de demeurer dans les investissements éligibles à l'actif des OPCVM régis par la Directive sur les OPCVM.",True
339,prospectus_xtrackers_-fr_table2.pdf,Le compartiment Xtrackers FTSE 100 Income UCITS ETF offre-t-il une protection sur le capital investi ?,Non, Non,True
340,prospectus_xtrackers_-fr_table3.pdf,Quel indice est utilisé par le compartiment Xtrackers Xtrackers S&P 500 2x Inverse Daily Swap UCITS ETF ?,S&P 500 2x Inverse Daily Index, S&P 500 2x Inverse Daily Index,True
341,prospectus_xtrackers_-fr_table3.pdf,Quel compartiment utilise l'indice S&P Select Frontier Index ?,Xtrackers S&P Select Frontier Swap UCITS ETF, Xtrackers S&P Select Frontier Swap UCITS ETF,True
342,prospectus_xtrackers_-fr_table3.pdf,Quel est l’administrateur de l’indice CAC 40 utilisé par Xtrackers CAC 40 UCITS ETF ?,Euronext Paris , Euronext Paris,True
343,prospectus_xtrackers_-fr_table3.pdf,Quelle est l’autorité de surveillance compétente pour l’administrateur des indices S&P Dow Jones ?,Autorité néerlandaise de surveillance des marchés financiers (AFM) – NLAF, Non applicable - S/O (Autorité compétente : Autorité néerlandaise de surveillance des marchés financiers (AFM) - NLAF),True
344,prospectus_jp-morgan_JPMorgan-Funds-Russia-Fund-A-dist-USD-2022-fr_table1.pdf,Quelle est la date de lancement du compartiment ?,14 mai 2008, 14 mai 2008.,True
345,prospectus_jp-morgan_JPMorgan-Funds-Russia-Fund-A-dist-USD-2022-fr_table1.pdf,Quels sont les frais de souscription maximum pour la classe D (perf) ?,"5,00%"," 1,00%",False
346,prospectus_jp-morgan_JPMorgan-Funds-Russia-Fund-A-dist-USD-2022-fr_table1.pdf,Quelle est l’heure limite pour que les ordres soient traités le jour même ?,avant 14 h 30 (CET) chaque Jour de valorisation, 14 h 30,False
347,prospectus_jp-morgan_JPMorgan-Funds-Russia-Fund-A-dist-USD-2022-fr_table1.pdf,Quelles classes n’appliquent aucune commission de performance ?,X," A, C, D, I1, I2, T",False
348,prospectus_jp-morgan_JPMorgan-Funds-Russia-Fund-A-dist-USD-2022-fr_table1.pdf,Quelle classe applique une commission de rachat ?,A (perf) ; D (perf), A (perf),True
349,prospectus_Ninety-One_Global-Strategy-Fund-Global-Strategic-Equity-Fund-A-Acc-EUR-2022-fr_table1.pdf,Le fonds Emerging Markets Sustainable Blended Debt Fund est-il exposé au risque lié à la notation de crédit en Chine ?,Oui, Yes,True
350,prospectus_Ninety-One_Global-Strategy-Fund-Global-Strategic-Equity-Fund-A-Acc-EUR-2022-fr_table1.pdf,Quels fonds sont exposés au risque lié à la fiscalité chinoise ?,Emerging Markets Sustainable Blended Debt Fund ; Global Dynamic Fund ; Global Environment Fund ; Global Equity Fund ; Global Franchise Fund ; Global Income Opportunities Fund ; Global Multi-Asset Income Fund ; Global Multi-Asset Sustainable Growth Fund (Euro) ; Global Multi-Asset Sustainable Growth Fund ; Global Macro Allocation Fund, Stock Connect China A Shares,False
351,prospectus_Ninety-One_Global-Strategy-Fund-Global-Strategic-Equity-Fund-A-Acc-EUR-2022-fr_table1.pdf,Combien de fonds sont exposés au risque  lié à la fiscalité chinoise ?,10, 1,False
352,prospectus_Ninety-One_Global-Strategy-Fund-Global-Strategic-Equity-Fund-A-Acc-EUR-2022-fr_table1.pdf,Le fonds European Equity Fund est-il exposé à un quelconque risque mentionné dans le tableau ?,Oui, Oui,True
353,prospectus_Ninety-One_Global-Strategy-Fund-Global-Strategic-Equity-Fund-A-Acc-EUR-2022-fr_table1.pdf,Le compartiment Global Multi-Asset Income Fund Global Multi-Asset est-il exposé au risque lié à aux positions à découvert ?,Oui, No,False
354,prospectus_Ninety-One_Global-Strategy-Fund-Global-Strategic-Equity-Fund-A-Acc-EUR-2022-fr_table1.pdf,Combien de compartiments sont exposés au risque d'effet de levier ?,7, 10,False
355,prospectus_Ninety-One_Global-Strategy-Fund-Global-Strategic-Equity-Fund-A-Acc-EUR-2022-fr_table1.pdf,Quels sont les compartiments exposés au risque d'effet de levier ?,Emerging Markets Sustainable Blended Debt Fund ; Global High Yield Fund ; Global Income Opportunities Fund ; Global Multi-Asset Income Fund ; Global Multi-Asset Sustainable Growth Fund (Euro) ; Global Multi-Asset Sustainable Growth Fund ; Global Macro Allocation Fund ," Global Equity Fund, Global Franchise Fund, Global Gold Fund, Global High Yield Fund, Global Thematic Income Opportunities Fund, Global Multi-Asset Fund, Global Multi-Asset Sustainable Fund (Euro), Global Multi-Asset Sustainable Fund (USD), Global Macro Allocation Fund",False
356,prospectus_Ninety-One_Global-Strategy-Fund-Global-Strategic-Equity-Fund-A-Acc-EUR-2022-fr_table2.pdf,Quel compartiment présente le niveau d’effet de levier attendu le plus élevé ?,Target Return Bond Fund, Target Return Bond Fund,True
357,prospectus_Ninety-One_Global-Strategy-Fund-Global-Strategic-Equity-Fund-A-Acc-EUR-2022-fr_table2.pdf,Quel est le niveau d’effet de levier attendu pour le compartiment Global High Yield Fund ?,1, 100 %,True
358,prospectus_Ninety-One_Global-Strategy-Fund-Global-Strategic-Equity-Fund-A-Acc-EUR-2022-fr_table2.pdf,Le compartiment Global Total Return Credit Fund utilise-t-il la méthode d’engagements pour l’exposition globale ?,Non, No,True
359,prospectus_Ninety-One_Global-Strategy-Fund-Global-Strategic-Equity-Fund-A-Acc-EUR-2022-fr_table2.pdf,Quels compartiments utilisent la méthode VaR absolue ?,Global Total Return Credit Fund ; Target Return Bond Fund ; Emerging Markets Local Currency Total Return Debt Fund, Global Total Return Credit Fund Target Return Bond Fund Emerging Markets Local Currency Total Return Debt Fund,True
360,prospectus_Ninety-One_Global-Strategy-Fund-Global-Strategic-Equity-Fund-A-Acc-EUR-2022-fr_table2.pdf,Le compartiment Emerging Markets Hard Currency Debt Fund a-t-il un niveau d’effet de levier supérieur à celui du Emerging Markets Corporate Debt Fund ?,Non, No,True
361,prospectus_Ninety-One_Global-Strategy-Fund-Global-Strategic-Equity-Fund-A-Acc-EUR-2022-fr_table2.pdf,Le compartiment Emerging Markets Hard Currency Debt Fund a-t-il un niveau d’effet de levier égal à celui du Emerging Markets Corporate Debt Fund ?,Yes, Oui,True
362,prospectus_Ninety-One_Global-Strategy-Fund-Global-Strategic-Equity-Fund-A-Acc-EUR-2022-fr_table2.pdf,Quels compartiments n’ont pas de portefeuille de référence indiqué ?,U.S. Dollar Money Fund ; Sterling Money Fund ; Global Total Return Credit Fund ; Target Return Bond Fund," U.S. Dollar Money Fund, Sterling Money Fund, Global Total Return Credit Fund, Target Return Bond Fund, Emerging Markets Local Currency Total Return Debt Fund",False
363,prospectus_Ninety-One_Global-Strategy-Fund-Global-Strategic-Equity-Fund-A-Acc-EUR-2022-fr_table2.pdf,Quel est le portefeuille de référence utilisé pour le compartiment Emerging Markets Blended Debt Fund  ?,Indice JP Morgan JEMB Hard Currency/Local Currency 50-50, Indice JP Morgan JEMBI Hard Currency/Local Currency 50-50,False
364,prospectus_blackrock_BlackRock-Global-Funds-Asian-Growth-Leaders-Fund-E2-EUR-2022-fr_table1.pdf,Quelle est la catégorie du Asia Pacific Equity Income Fund qui a la commission de distribution la plus élevée ?,C, Catégorie C,True
365,prospectus_blackrock_BlackRock-Global-Funds-Asian-Growth-Leaders-Fund-E2-EUR-2022-fr_table1.pdf,Quelle est la catégorie avec la commission de distribution la plus élevée pour le fonds Asian High Yield Bond Fund ?,Catégorie C, Catégorie C,True
366,prospectus_blackrock_BlackRock-Global-Funds-Asian-Growth-Leaders-Fund-E2-EUR-2022-fr_table1.pdf,Vrai / Faux : La catégorie J a une commission de gestion de 0 % dans les deux fonds.,Vrai, Vrai,True
367,prospectus_blackrock_BlackRock-Global-Funds-Asian-Growth-Leaders-Fund-E2-EUR-2022-fr_table1.pdf,Vrai / Faux : La catégorie D a une commission de gestion plus élevée que la catégorie C dans le Asian High Yield Bond Fund.,Faux, Faux,True
368,prospectus_blackrock_BlackRock-Global-Funds-Asian-Growth-Leaders-Fund-E2-EUR-2022-fr_table1.pdf,Oui /Non Est-ce que la catégorie D du Asian High Yield Bond Fund applique une commission de gestion de moins de 1 % ?,Oui, Non,False
